fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,total_goles,total_corners,ambos_marcan,over_2_5
2026-03-14,First Division A,2025-26,Westerlo,Club Brugge,1,2,11,2,3,13,1,1
2026-03-15,First Division A,2025-26,Genk,St Truiden,1,0,5,8,1,13,0,0
2026-03-15,First Division A,2025-26,Antwerp,Standard,1,1,5,3,2,8,1,0
2026-03-15,First Division A,2025-26,Mechelen,Anderlecht,1,0,5,4,1,9,0,0
2026-03-15,First Division A,2025-26,Cercle Brugge,RAAL La Louviere,1,3,5,7,4,12,1,1
2026-03-22,First Division A,2025-26,RAAL La Louviere,Genk,5,5,10,3,10,13,1,1
2026-03-22,First Division A,2025-26,St Truiden,St. Gilloise,1,3,5,5,4,10,1,1
2026-03-22,First Division A,2025-26,Oud-Heverlee Leuven,Antwerp,1,0,5,5,1,10,0,0
2026-03-22,First Division A,2025-26,Standard,Westerlo,0,0,6,9,0,15,0,0
2026-03-22,First Division A,2025-26,Club Brugge,Mechelen,4,1,15,2,5,17,1,1
2026-03-22,First Division A,2025-26,Anderlecht,Cercle Brugge,2,3,8,7,5,15,1,1
2026-03-22,First Division A,2025-26,Dender,Gent,1,3,6,3,4,9,1,1
2026-03-22,First Division A,2025-26,Waregem,Charleroi,1,0,4,10,1,14,0,0
