fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,total_goles,total_corners,ambos_marcan,over_2_5
2022-10-16,Serie A,2022-23,Napoli,Bologna,3,2,6,4,5,10,1,1
2022-10-16,Serie A,2022-23,Lazio,Udinese,0,0,7,3,0,10,0,0
2022-10-16,Serie A,2022-23,Spezia,Cremonese,2,2,6,8,4,14,1,1
2022-10-16,Serie A,2022-23,Inter,Salernitana,2,0,6,4,2,10,0,0
2022-10-17,Serie A,2022-23,Sampdoria,Roma,0,1,4,3,1,7,0,0
2022-10-17,Serie A,2022-23,Lecce,Fiorentina,1,1,2,8,2,10,1,0
2022-10-21,Serie A,2022-23,Juventus,Empoli,4,0,6,4,4,10,0,1
2022-10-22,Serie A,2022-23,Salernitana,Spezia,1,0,4,7,1,11,0,0
2022-10-22,Serie A,2022-23,Milan,Monza,4,1,2,2,5,4,1,1
2022-10-22,Serie A,2022-23,Fiorentina,Inter,3,4,1,2,7,3,1,1
2022-10-23,Serie A,2022-23,Roma,Napoli,0,1,3,4,1,7,0,0
2022-10-23,Serie A,2022-23,Atalanta,Lazio,0,2,5,8,2,13,0,0
2022-10-23,Serie A,2022-23,Udinese,Torino,1,2,7,4,3,11,1,1
2022-10-23,Serie A,2022-23,Bologna,Lecce,2,0,9,4,2,13,0,0
2022-10-24,Serie A,2022-23,Cremonese,Sampdoria,0,1,5,1,1,6,0,0
2022-10-24,Serie A,2022-23,Sassuolo,Verona,2,1,4,5,3,9,1,1
2022-10-29,Serie A,2022-23,Napoli,Sassuolo,4,0,11,5,4,16,0,1
2022-10-29,Serie A,2022-23,Lecce,Juventus,0,1,7,7,1,14,0,0
2022-10-29,Serie A,2022-23,Inter,Sampdoria,3,0,3,3,3,6,0,1
2022-10-30,Serie A,2022-23,Lazio,Salernitana,1,3,4,5,4,9,1,1
2022-10-30,Serie A,2022-23,Empoli,Atalanta,0,2,7,2,2,9,0,0
2022-10-30,Serie A,2022-23,Cremonese,Udinese,0,0,7,4,0,11,0,0
2022-10-30,Serie A,2022-23,Spezia,Fiorentina,1,2,5,5,3,10,1,1
2022-10-30,Serie A,2022-23,Torino,Milan,2,1,6,1,3,7,1,1
2022-10-31,Serie A,2022-23,Monza,Bologna,1,2,4,5,3,9,1,1
2022-10-31,Serie A,2022-23,Verona,Roma,1,3,2,4,4,6,1,1
2022-11-04,Serie A,2022-23,Udinese,Lecce,1,1,3,2,2,5,1,0
2022-11-05,Serie A,2022-23,Empoli,Sassuolo,1,0,3,6,1,9,0,0
2022-11-05,Serie A,2022-23,Salernitana,Cremonese,2,2,2,2,4,4,1,1
2022-11-05,Serie A,2022-23,Atalanta,Napoli,1,2,5,2,3,7,1,1
2022-11-05,Serie A,2022-23,Milan,Spezia,2,1,3,6,3,9,1,1
2022-11-06,Serie A,2022-23,Juventus,Inter,2,0,2,8,2,10,0,0
2022-11-06,Serie A,2022-23,Bologna,Torino,2,1,3,1,3,4,1,1
2022-11-06,Serie A,2022-23,Monza,Verona,2,0,5,2,2,7,0,0
2022-11-06,Serie A,2022-23,Sampdoria,Fiorentina,0,2,4,4,2,8,0,0
2022-11-06,Serie A,2022-23,Roma,Lazio,0,1,4,2,1,6,0,0
2022-11-08,Serie A,2022-23,Cremonese,Milan,0,0,2,4,0,6,0,0
2022-11-08,Serie A,2022-23,Napoli,Empoli,2,0,5,0,2,5,0,0
2022-11-08,Serie A,2022-23,Spezia,Udinese,1,1,9,0,2,9,1,0
2022-11-09,Serie A,2022-23,Lecce,Atalanta,2,1,4,3,3,7,1,1
2022-11-09,Serie A,2022-23,Sassuolo,Roma,1,1,3,2,2,5,1,0
2022-11-09,Serie A,2022-23,Fiorentina,Salernitana,2,1,4,3,3,7,1,1
2022-11-09,Serie A,2022-23,Inter,Bologna,6,1,4,4,7,8,1,1
2022-11-09,Serie A,2022-23,Torino,Sampdoria,2,0,4,3,2,7,0,0
2022-11-10,Serie A,2022-23,Lazio,Monza,1,0,4,3,1,7,0,0
2022-11-10,Serie A,2022-23,Verona,Juventus,0,1,5,4,1,9,0,0
2022-11-11,Serie A,2022-23,Empoli,Cremonese,2,0,4,9,2,13,0,0
2022-11-12,Serie A,2022-23,Bologna,Sassuolo,3,0,4,6,3,10,0,1
2022-11-12,Serie A,2022-23,Sampdoria,Lecce,0,2,9,0,2,9,0,0
2022-11-12,Serie A,2022-23,Napoli,Udinese,3,2,5,3,5,8,1,1
2022-11-13,Serie A,2022-23,Atalanta,Inter,2,3,5,4,5,9,1,1
2022-11-13,Serie A,2022-23,Monza,Salernitana,3,0,6,1,3,7,0,1
2022-11-13,Serie A,2022-23,Roma,Torino,1,1,7,0,2,7,1,0
2022-11-13,Serie A,2022-23,Verona,Spezia,1,2,2,10,3,12,1,1
2022-11-13,Serie A,2022-23,Milan,Fiorentina,2,1,5,7,3,12,1,1
2022-11-13,Serie A,2022-23,Juventus,Lazio,3,0,2,6,3,8,0,1
2023-01-04,Serie A,2022-23,Udinese,Empoli,1,1,8,1,2,9,1,0
2023-01-04,Serie A,2022-23,Inter,Napoli,1,0,5,4,1,9,0,0
2023-01-04,Serie A,2022-23,Fiorentina,Monza,1,1,9,1,2,10,1,0
2023-01-04,Serie A,2022-23,Cremonese,Juventus,0,1,3,8,1,11,0,0
2023-01-04,Serie A,2022-23,Roma,Bologna,1,0,3,3,1,6,0,0
2023-01-04,Serie A,2022-23,Lecce,Lazio,2,1,4,3,3,7,1,1
2023-01-04,Serie A,2022-23,Torino,Verona,1,1,6,3,2,9,1,0
2023-01-04,Serie A,2022-23,Spezia,Atalanta,2,2,3,8,4,11,1,1
2023-01-04,Serie A,2022-23,Sassuolo,Sampdoria,1,2,9,1,3,10,1,1
2023-01-04,Serie A,2022-23,Salernitana,Milan,1,2,6,2,3,8,1,1
2023-01-07,Serie A,2022-23,Fiorentina,Sassuolo,2,1,6,3,3,9,1,1
2023-01-07,Serie A,2022-23,Juventus,Udinese,1,0,6,4,1,10,0,0
2023-01-07,Serie A,2022-23,Monza,Inter,2,2,3,5,4,8,1,1
2023-01-08,Serie A,2022-23,Milan,Roma,2,2,3,4,4,7,1,1
2023-01-08,Serie A,2022-23,Sampdoria,Napoli,0,2,2,5,2,7,0,0
2023-01-08,Serie A,2022-23,Spezia,Lecce,0,0,5,7,0,12,0,0
2023-01-08,Serie A,2022-23,Lazio,Empoli,2,2,10,3,4,13,1,1
2023-01-08,Serie A,2022-23,Salernitana,Torino,1,1,6,7,2,13,1,0
2023-01-09,Serie A,2022-23,Verona,Cremonese,2,0,3,5,2,8,0,0
2023-01-09,Serie A,2022-23,Bologna,Atalanta,1,2,4,0,3,4,1,1
2023-01-13,Serie A,2022-23,Napoli,Juventus,5,1,2,5,6,7,1,1
