fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,total_goles,total_corners,ambos_marcan,over_2_5
2021-12-18,Super Lig,2021-22,Kasimpasa,Sivasspor,1,3,10,5,4,15,1,1
2021-12-18,Super Lig,2021-22,Trabzonspor,Hatayspor,2,0,6,1,2,7,0,0
2021-12-19,Super Lig,2021-22,Rizespor,Yeni Malatyaspor,1,0,7,1,1,8,0,0
2021-12-19,Super Lig,2021-22,Goztep,Karagumruk,0,1,3,3,1,6,0,0
2021-12-19,Super Lig,2021-22,Kayserispor,Gaziantep,0,0,5,4,0,9,0,0
2021-12-19,Super Lig,2021-22,Fenerbahce,Besiktas,2,2,0,7,4,7,1,1
2021-12-21,Super Lig,2021-22,Ad. Demirspor,Galatasaray,2,0,2,7,2,9,0,0
2021-12-21,Super Lig,2021-22,Antalyaspor,Kasimpasa,1,1,6,3,2,9,1,0
2021-12-21,Super Lig,2021-22,Buyuksehyr,Giresunspor,3,1,6,3,4,9,1,1
2021-12-21,Super Lig,2021-22,Altay,Trabzonspor,1,2,4,5,3,9,1,1
2021-12-22,Super Lig,2021-22,Karagumruk,Fenerbahce,1,1,0,5,2,5,1,0
2021-12-22,Super Lig,2021-22,Gaziantep,Alanyaspor,2,1,7,3,3,10,1,1
2021-12-22,Super Lig,2021-22,Hatayspor,Konyaspor,1,3,2,5,4,7,1,1
2021-12-22,Super Lig,2021-22,Sivasspor,Rizespor,1,1,3,2,2,5,1,0
2021-12-23,Super Lig,2021-22,Besiktas,Goztep,2,1,3,2,3,5,1,1
2021-12-23,Super Lig,2021-22,Yeni Malatyaspor,Kayserispor,2,2,2,2,4,4,1,1
2021-12-25,Super Lig,2021-22,Giresunspor,Hatayspor,0,1,7,6,1,13,0,0
2021-12-25,Super Lig,2021-22,Trabzonspor,Buyuksehyr,0,0,4,4,0,8,0,0
2021-12-25,Super Lig,2021-22,Kasimpasa,Altay,2,0,7,4,2,11,0,0
2021-12-25,Super Lig,2021-22,Galatasaray,Antalyaspor,2,0,4,6,2,10,0,0
2021-12-26,Super Lig,2021-22,Alanyaspor,Karagumruk,1,1,7,4,2,11,1,0
2021-12-26,Super Lig,2021-22,Goztep,Ad. Demirspor,1,1,7,3,2,10,1,0
2021-12-26,Super Lig,2021-22,Rizespor,Gaziantep,0,1,5,3,1,8,0,0
2021-12-26,Super Lig,2021-22,Fenerbahce,Yeni Malatyaspor,2,0,3,1,2,4,0,0
2021-12-27,Super Lig,2021-22,Konyaspor,Besiktas,1,0,6,3,1,9,0,0
2021-12-27,Super Lig,2021-22,Kayserispor,Sivasspor,3,0,2,7,3,9,0,1
2022-01-07,Super Lig,2021-22,Trabzonspor,Yeni Malatyaspor,1,0,7,2,1,9,0,0
2022-01-08,Super Lig,2021-22,Gaziantep,Karagumruk,3,1,5,4,4,9,1,1
2022-01-08,Super Lig,2021-22,Alanyaspor,Buyuksehyr,1,1,5,3,2,8,1,0
2022-01-08,Super Lig,2021-22,Kasimpasa,Hatayspor,3,1,6,4,4,10,1,1
2022-01-08,Super Lig,2021-22,Galatasaray,Giresunspor,0,1,12,1,1,13,0,0
2022-01-09,Super Lig,2021-22,Konyaspor,Sivasspor,0,1,8,5,1,13,0,0
2022-01-09,Super Lig,2021-22,Goztep,Antalyaspor,4,0,1,12,4,13,0,1
2022-01-09,Super Lig,2021-22,Kayserispor,Altay,1,0,8,2,1,10,0,0
2022-01-09,Super Lig,2021-22,Rizespor,Besiktas,2,2,3,4,4,7,1,1
2022-01-10,Super Lig,2021-22,Fenerbahce,Ad. Demirspor,1,2,9,1,3,10,1,1
2022-01-14,Super Lig,2021-22,Yeni Malatyaspor,Goztep,1,2,3,6,3,9,1,1
2022-01-14,Super Lig,2021-22,Besiktas,Gaziantep,1,0,10,4,1,14,0,0
2022-01-15,Super Lig,2021-22,Ad. Demirspor,Kayserispor,1,1,5,10,2,15,1,0
2022-01-15,Super Lig,2021-22,Karagumruk,Rizespor,2,0,4,3,2,7,0,0
2022-01-15,Super Lig,2021-22,Sivasspor,Trabzonspor,1,1,3,2,2,5,1,0
2022-01-15,Super Lig,2021-22,Antalyaspor,Fenerbahce,1,1,1,1,2,2,1,0
2022-01-16,Super Lig,2021-22,Altay,Alanyaspor,0,2,9,0,2,9,0,0
2022-01-16,Super Lig,2021-22,Giresunspor,Kasimpasa,0,2,7,7,2,14,0,0
2022-01-16,Super Lig,2021-22,Hatayspor,Galatasaray,4,2,9,5,6,14,1,1
2022-01-18,Super Lig,2021-22,Karagumruk,Besiktas,0,1,3,4,1,7,0,0
2022-01-18,Super Lig,2021-22,Konyaspor,Ad. Demirspor,1,0,8,7,1,15,0,0
2022-01-19,Super Lig,2021-22,Trabzonspor,Giresunspor,1,1,9,2,2,11,1,0
2022-01-19,Super Lig,2021-22,Fenerbahce,Altay,2,1,4,2,3,6,1,1
2022-01-19,Super Lig,2021-22,Goztep,Sivasspor,2,1,5,1,3,6,1,1
2022-01-19,Super Lig,2021-22,Kayserispor,Buyuksehyr,1,0,2,1,1,3,0,0
2022-01-20,Super Lig,2021-22,Alanyaspor,Hatayspor,6,0,3,1,6,4,0,1
2022-01-20,Super Lig,2021-22,Rizespor,Antalyaspor,2,1,6,7,3,13,1,1
2022-01-20,Super Lig,2021-22,Galatasaray,Kasimpasa,1,3,5,6,4,11,1,1
2022-01-22,Super Lig,2021-22,Yeni Malatyaspor,Besiktas,1,1,3,6,2,9,1,0
2022-01-22,Super Lig,2021-22,Ad. Demirspor,Karagumruk,5,0,7,4,5,11,0,1
2022-01-22,Super Lig,2021-22,Sivasspor,Fenerbahce,1,1,9,6,2,15,1,0
2022-01-22,Super Lig,2021-22,Buyuksehyr,Goztep,1,2,6,2,3,8,1,1
2022-01-23,Super Lig,2021-22,Altay,Konyaspor,0,1,6,4,1,10,0,0
2022-01-23,Super Lig,2021-22,Galatasaray,Trabzonspor,1,2,4,8,3,12,1,1
2022-01-23,Super Lig,2021-22,Giresunspor,Alanyaspor,1,3,7,2,4,9,1,1
2022-01-23,Super Lig,2021-22,Hatayspor,Rizespor,0,0,6,4,0,10,0,0
2022-01-23,Super Lig,2021-22,Kasimpasa,Kayserispor,3,1,4,3,4,7,1,1
2022-01-23,Super Lig,2021-22,Antalyaspor,Gaziantep,0,0,3,5,0,8,0,0
2022-02-04,Super Lig,2021-22,Konyaspor,Giresunspor,1,0,6,2,1,8,0,0
2022-02-04,Super Lig,2021-22,Kayserispor,Hatayspor,4,3,5,5,7,10,1,1
2022-02-05,Super Lig,2021-22,Trabzonspor,Kasimpasa,1,0,2,3,1,5,0,0
2022-02-05,Super Lig,2021-22,Fenerbahce,Buyuksehyr,0,1,1,6,1,7,0,0
2022-02-05,Super Lig,2021-22,Gaziantep,Sivasspor,5,1,4,3,6,7,1,1
2022-02-05,Super Lig,2021-22,Karagumruk,Yeni Malatyaspor,1,0,5,5,1,10,0,0
2022-02-06,Super Lig,2021-22,Goztep,Altay,0,2,6,6,2,12,0,0
2022-02-06,Super Lig,2021-22,Besiktas,Antalyaspor,0,0,11,2,0,13,0,0
2022-02-06,Super Lig,2021-22,Rizespor,Ad. Demirspor,1,3,8,6,4,14,1,1
2022-02-06,Super Lig,2021-22,Alanyaspor,Galatasaray,1,1,8,1,2,9,1,0
2022-02-11,Super Lig,2021-22,Altay,Rizespor,0,0,6,3,0,9,0,0
2022-02-12,Super Lig,2021-22,Buyuksehyr,Gaziantep,2,0,2,6,2,8,0,0
2022-02-12,Super Lig,2021-22,Giresunspor,Fenerbahce,1,2,3,8,3,11,1,1
2022-02-12,Super Lig,2021-22,Galatasaray,Kayserispor,1,1,13,3,2,16,1,0
2022-02-13,Super Lig,2021-22,Sivasspor,Yeni Malatyaspor,2,1,6,2,3,8,1,1
2022-02-13,Super Lig,2021-22,Antalyaspor,Karagumruk,3,0,4,1,3,5,0,1
2022-02-13,Super Lig,2021-22,Kasimpasa,Alanyaspor,2,2,13,3,4,16,1,1
2022-02-13,Super Lig,2021-22,Trabzonspor,Konyaspor,2,1,6,4,3,10,1,1
2022-02-14,Super Lig,2021-22,Ad. Demirspor,Besiktas,1,1,8,4,2,12,1,0
2022-02-14,Super Lig,2021-22,Hatayspor,Goztep,2,1,4,6,3,10,1,1
2022-02-18,Super Lig,2021-22,Rizespor,Buyuksehyr,0,2,7,2,2,9,0,0
2022-02-18,Super Lig,2021-22,Konyaspor,Kasimpasa,4,4,4,4,8,8,1,1
2022-02-19,Super Lig,2021-22,Yeni Malatyaspor,Antalyaspor,1,2,9,2,3,11,1,1
2022-02-19,Super Lig,2021-22,Kayserispor,Giresunspor,2,1,2,8,3,10,1,1
2022-02-19,Super Lig,2021-22,Besiktas,Altay,1,0,7,2,1,9,0,0
2022-02-20,Super Lig,2021-22,Gaziantep,Ad. Demirspor,0,3,4,7,3,11,0,1
2022-02-20,Super Lig,2021-22,Alanyaspor,Trabzonspor,0,4,5,10,4,15,0,1
2022-02-20,Super Lig,2021-22,Karagumruk,Sivasspor,1,0,5,3,1,8,0,0
2022-02-20,Super Lig,2021-22,Fenerbahce,Hatayspor,2,0,10,4,2,14,0,0
2022-02-21,Super Lig,2021-22,Goztep,Galatasaray,2,3,5,6,5,11,1,1
2022-02-22,Super Lig,2021-22,Buyuksehyr,Konyaspor,2,1,2,3,3,5,1,1
2022-02-23,Super Lig,2021-22,Gaziantep,Yeni Malatyaspor,0,0,6,4,0,10,0,0
2022-02-25,Super Lig,2021-22,Trabzonspor,Kayserispor,3,2,6,5,5,11,1,1
2022-02-25,Super Lig,2021-22,Ad. Demirspor,Antalyaspor,0,0,2,3,0,5,0,0
2022-02-26,Super Lig,2021-22,Buyuksehyr,Karagumruk,1,2,2,3,3,5,1,1
2022-02-26,Super Lig,2021-22,Sivasspor,Besiktas,2,3,6,6,5,12,1,1
2022-02-27,Super Lig,2021-22,Altay,Gaziantep,3,2,8,4,5,12,1,1
2022-02-27,Super Lig,2021-22,Giresunspor,Goztep,3,1,7,5,4,12,1,1
