fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,total_goles,total_corners,ambos_marcan,over_2_5
2015-10-31,Eredivisie,2015-16,Graafschap,PSV Eindhoven,3,6,0,0,9,0,1,1
2015-10-31,Eredivisie,2015-16,Excelsior,Vitesse,0,3,0,0,3,0,0,1
2015-10-31,Eredivisie,2015-16,Ajax,Roda,6,0,0,0,6,0,0,1
2015-11-01,Eredivisie,2015-16,AZ Alkmaar,Nijmegen,2,4,0,0,6,0,1,1
2015-11-01,Eredivisie,2015-16,Den Haag,Feyenoord,1,0,0,0,1,0,0,0
2015-11-01,Eredivisie,2015-16,Heerenveen,Cambuur,2,0,0,0,2,0,0,0
2015-11-01,Eredivisie,2015-16,Utrecht,Twente,4,2,0,0,6,0,1,1
2015-11-06,Eredivisie,2015-16,Roda,Den Haag,1,1,0,0,2,0,1,0
2015-11-07,Eredivisie,2015-16,Nijmegen,Graafschap,2,0,0,0,2,0,0,0
2015-11-07,Eredivisie,2015-16,Twente,Heerenveen,1,4,0,0,5,0,1,1
2015-11-07,Eredivisie,2015-16,Willem II,Excelsior,2,3,0,0,5,0,1,1
2015-11-07,Eredivisie,2015-16,Zwolle,Heracles,1,1,0,0,2,0,1,0
2015-11-08,Eredivisie,2015-16,Cambuur,Groningen,2,2,0,0,4,0,1,1
2015-11-08,Eredivisie,2015-16,Feyenoord,Ajax,1,1,0,0,2,0,1,0
2015-11-08,Eredivisie,2015-16,PSV Eindhoven,Utrecht,3,1,0,0,4,0,1,1
2015-11-08,Eredivisie,2015-16,Vitesse,AZ Alkmaar,0,2,0,0,2,0,0,0
2015-11-21,Eredivisie,2015-16,Roda,Zwolle,0,5,0,0,5,0,0,1
2015-11-21,Eredivisie,2015-16,Graafschap,Groningen,1,2,0,0,3,0,1,1
2015-11-21,Eredivisie,2015-16,Willem II,PSV Eindhoven,2,2,0,0,4,0,1,1
2015-11-21,Eredivisie,2015-16,Ajax,Cambuur,5,1,0,0,6,0,1,1
2015-11-21,Eredivisie,2015-16,AZ Alkmaar,Heerenveen,3,1,0,0,4,0,1,1
2015-11-22,Eredivisie,2015-16,Den Haag,Vitesse,2,2,0,0,4,0,1,1
2015-11-22,Eredivisie,2015-16,Feyenoord,Twente,5,0,0,0,5,0,0,1
2015-11-22,Eredivisie,2015-16,Heracles,Excelsior,0,0,0,0,0,0,0,0
2015-11-22,Eredivisie,2015-16,Nijmegen,Utrecht,1,0,0,0,1,0,0,0
2015-11-27,Eredivisie,2015-16,Cambuur,Graafschap,2,3,0,0,5,0,1,1
2015-11-28,Eredivisie,2015-16,Twente,Willem II,1,3,0,0,4,0,1,1
2015-11-28,Eredivisie,2015-16,Heerenveen,Roda,3,0,0,0,3,0,0,1
