fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,total_goles,total_corners,ambos_marcan,over_2_5
2022-01-30,Primeira Liga,2021-22,Vizela,Guimaraes,3,2,6,10,5,16,1,1
2022-01-30,Primeira Liga,2021-22,Sp Braga,Moreirense,2,0,9,2,2,11,0,0
2022-01-30,Primeira Liga,2021-22,Porto,Maritimo,2,1,1,3,3,4,1,1
2022-01-31,Primeira Liga,2021-22,Estoril,Pacos Ferreira,0,0,3,1,0,4,0,0
2022-01-31,Primeira Liga,2021-22,Famalicao,Arouca,0,0,4,4,0,8,0,0
2022-02-01,Primeira Liga,2021-22,Santa Clara,Boavista,2,1,2,5,3,7,1,1
2022-02-02,Primeira Liga,2021-22,Belenenses,Sp Lisbon,1,4,1,4,5,5,1,1
2022-02-02,Primeira Liga,2021-22,Benfica,Gil Vicente,1,2,13,3,3,16,1,1
2022-02-05,Primeira Liga,2021-22,Maritimo,Estoril,0,0,13,2,0,15,0,0
2022-02-05,Primeira Liga,2021-22,Pacos Ferreira,Portimonense,1,1,8,7,2,15,1,0
2022-02-05,Primeira Liga,2021-22,Guimaraes,Sp Braga,2,1,3,5,3,8,1,1
2022-02-06,Primeira Liga,2021-22,Boavista,Vizela,2,2,7,5,4,12,1,1
2022-02-06,Primeira Liga,2021-22,Gil Vicente,Santa Clara,2,2,1,9,4,10,1,1
2022-02-06,Primeira Liga,2021-22,Arouca,Porto,0,2,3,3,2,6,0,0
2022-02-06,Primeira Liga,2021-22,Sp Lisbon,Famalicao,2,0,4,4,2,8,0,0
2022-02-07,Primeira Liga,2021-22,Tondela,Benfica,1,3,4,9,4,13,1,1
2022-02-07,Primeira Liga,2021-22,Moreirense,Belenenses,4,1,2,0,5,2,1,1
2022-02-11,Primeira Liga,2021-22,Porto,Sp Lisbon,2,2,9,0,4,9,1,1
2022-02-12,Primeira Liga,2021-22,Sp Braga,Pacos Ferreira,2,1,3,8,3,11,1,1
2022-02-12,Primeira Liga,2021-22,Benfica,Santa Clara,2,1,7,2,3,9,1,1
2022-02-12,Primeira Liga,2021-22,Portimonense,Boavista,1,1,6,6,2,12,1,0
2022-02-12,Primeira Liga,2021-22,Estoril,Tondela,1,0,1,2,1,3,0,0
2022-02-13,Primeira Liga,2021-22,Famalicao,Moreirense,5,0,4,5,5,9,0,1
2022-02-13,Primeira Liga,2021-22,Belenenses,Guimaraes,1,0,5,3,1,8,0,0
2022-02-13,Primeira Liga,2021-22,Vizela,Gil Vicente,0,1,12,2,1,14,0,0
2022-02-14,Primeira Liga,2021-22,Arouca,Maritimo,0,3,9,2,3,11,0,1
2022-02-18,Primeira Liga,2021-22,Boavista,Benfica,2,2,9,4,4,13,1,1
2022-02-19,Primeira Liga,2021-22,Guimaraes,Arouca,1,3,4,9,4,13,1,1
2022-02-19,Primeira Liga,2021-22,Gil Vicente,Belenenses,2,0,6,3,2,9,0,0
2022-02-19,Primeira Liga,2021-22,Pacos Ferreira,Vizela,2,1,10,5,3,15,1,1
2022-02-20,Primeira Liga,2021-22,Maritimo,Famalicao,0,1,5,6,1,11,0,0
2022-02-20,Primeira Liga,2021-22,Sp Lisbon,Estoril,3,0,7,1,3,8,0,1
2022-02-20,Primeira Liga,2021-22,Moreirense,Porto,0,1,2,9,1,11,0,0
2022-02-20,Primeira Liga,2021-22,Tondela,Sp Braga,0,1,3,4,1,7,0,0
2022-02-21,Primeira Liga,2021-22,Santa Clara,Portimonense,1,1,3,2,2,5,1,0
2022-02-25,Primeira Liga,2021-22,Belenenses,Pacos Ferreira,0,2,10,6,2,16,0,0
2022-02-26,Primeira Liga,2021-22,Arouca,Moreirense,1,1,7,2,2,9,1,0
2022-02-26,Primeira Liga,2021-22,Famalicao,Tondela,2,1,7,3,3,10,1,1
2022-02-26,Primeira Liga,2021-22,Maritimo,Sp Lisbon,1,1,4,7,2,11,1,0
2022-02-27,Primeira Liga,2021-22,Vizela,Portimonense,1,1,11,2,2,13,1,0
2022-02-27,Primeira Liga,2021-22,Benfica,Guimaraes,3,0,5,9,3,14,0,1
2022-02-27,Primeira Liga,2021-22,Estoril,Boavista,2,3,5,1,5,6,1,1
2022-02-27,Primeira Liga,2021-22,Porto,Gil Vicente,1,1,10,1,2,11,1,0
2022-02-28,Primeira Liga,2021-22,Sp Braga,Santa Clara,0,0,2,8,0,10,0,0
2022-03-04,Primeira Liga,2021-22,Gil Vicente,Estoril,0,0,6,2,0,8,0,0
2022-03-05,Primeira Liga,2021-22,Portimonense,Benfica,1,2,2,8,3,10,1,1
2022-03-05,Primeira Liga,2021-22,Boavista,Sp Braga,1,1,4,1,2,5,1,0
2022-03-05,Primeira Liga,2021-22,Sp Lisbon,Arouca,2,0,5,1,2,6,0,0
2022-03-06,Primeira Liga,2021-22,Moreirense,Maritimo,0,1,8,4,1,12,0,0
2022-03-06,Primeira Liga,2021-22,Pacos Ferreira,Porto,2,4,1,7,6,8,1,1
2022-03-06,Primeira Liga,2021-22,Guimaraes,Famalicao,2,1,7,2,3,9,1,1
2022-03-06,Primeira Liga,2021-22,Santa Clara,Vizela,3,1,6,1,4,7,1,1
2022-03-07,Primeira Liga,2021-22,Tondela,Belenenses,1,1,4,5,2,9,1,0
2022-03-11,Primeira Liga,2021-22,Benfica,Vizela,1,1,9,8,2,17,1,0
2022-03-12,Primeira Liga,2021-22,Arouca,Pacos Ferreira,0,1,6,9,1,15,0,0
2022-03-12,Primeira Liga,2021-22,Belenenses,Boavista,0,0,3,4,0,7,0,0
2022-03-12,Primeira Liga,2021-22,Estoril,Portimonense,2,0,6,10,2,16,0,0
2022-03-12,Primeira Liga,2021-22,Famalicao,Santa Clara,0,0,6,5,0,11,0,0
2022-03-13,Primeira Liga,2021-22,Maritimo,Guimaraes,0,1,3,3,1,6,0,0
2022-03-13,Primeira Liga,2021-22,Porto,Tondela,4,0,5,4,4,9,0,1
2022-03-13,Primeira Liga,2021-22,Sp Braga,Gil Vicente,0,1,7,2,1,9,0,0
2022-03-14,Primeira Liga,2021-22,Moreirense,Sp Lisbon,0,2,3,7,2,10,0,0
2022-03-18,Primeira Liga,2021-22,Vizela,Famalicao,1,1,7,4,2,11,1,0
2022-03-19,Primeira Liga,2021-22,Tondela,Arouca,2,2,4,3,4,7,1,1
2022-03-19,Primeira Liga,2021-22,Santa Clara,Belenenses,0,0,7,8,0,15,0,0
2022-03-19,Primeira Liga,2021-22,Guimaraes,Sp Lisbon,1,3,2,3,4,5,1,1
2022-03-20,Primeira Liga,2021-22,Gil Vicente,Maritimo,1,1,8,6,2,14,1,0
2022-03-20,Primeira Liga,2021-22,Pacos Ferreira,Moreirense,2,1,7,3,3,10,1,1
2022-03-20,Primeira Liga,2021-22,Benfica,Estoril,2,1,7,4,3,11,1,1
2022-03-20,Primeira Liga,2021-22,Portimonense,Sp Braga,1,2,7,9,3,16,1,1
2022-03-20,Primeira Liga,2021-22,Boavista,Porto,0,1,3,5,1,8,0,0
2022-04-01,Primeira Liga,2021-22,Sp Braga,Benfica,3,2,2,9,5,11,1,1
2022-04-02,Primeira Liga,2021-22,Arouca,Gil Vicente,2,1,2,12,3,14,1,1
2022-04-02,Primeira Liga,2021-22,Famalicao,Boavista,1,2,11,1,3,12,1,1
2022-04-02,Primeira Liga,2021-22,Estoril,Vizela,1,2,7,2,3,9,1,1
2022-04-02,Primeira Liga,2021-22,Belenenses,Portimonense,2,0,1,8,2,9,0,0
2022-04-03,Primeira Liga,2021-22,Maritimo,Tondela,1,3,9,4,4,13,1,1
2022-04-03,Primeira Liga,2021-22,Moreirense,Guimaraes,0,1,5,3,1,8,0,0
2022-04-03,Primeira Liga,2021-22,Sp Lisbon,Pacos Ferreira,2,0,5,2,2,7,0,0
2022-04-04,Primeira Liga,2021-22,Porto,Santa Clara,3,0,7,3,3,10,0,1
2022-04-08,Primeira Liga,2021-22,Gil Vicente,Moreirense,1,2,11,3,3,14,1,1
2022-04-09,Primeira Liga,2021-22,Tondela,Sp Lisbon,1,3,1,9,4,10,1,1
2022-04-09,Primeira Liga,2021-22,Boavista,Arouca,1,0,3,3,1,6,0,0
2022-04-09,Primeira Liga,2021-22,Pacos Ferreira,Maritimo,2,0,5,2,2,7,0,0
2022-04-09,Primeira Liga,2021-22,Benfica,Belenenses,3,1,11,6,4,17,1,1
2022-04-10,Primeira Liga,2021-22,Portimonense,Famalicao,1,0,7,2,1,9,0,0
2022-04-10,Primeira Liga,2021-22,Santa Clara,Estoril,2,0,5,1,2,6,0,0
2022-04-10,Primeira Liga,2021-22,Guimaraes,Porto,0,1,3,1,1,4,0,0
2022-04-10,Primeira Liga,2021-22,Vizela,Sp Braga,0,1,2,8,1,10,0,0
2022-04-15,Primeira Liga,2021-22,Arouca,Santa Clara,1,1,7,7,2,14,1,0
2022-04-15,Primeira Liga,2021-22,Famalicao,Gil Vicente,2,2,3,7,4,10,1,1
2022-04-15,Primeira Liga,2021-22,Guimaraes,Pacos Ferreira,4,0,2,4,4,6,0,1
2022-04-16,Primeira Liga,2021-22,Porto,Portimonense,7,0,9,1,7,10,0,1
2022-04-16,Primeira Liga,2021-22,Maritimo,Boavista,4,0,1,1,4,2,0,1
2022-04-16,Primeira Liga,2021-22,Moreirense,Tondela,2,0,4,1,2,5,0,0
2022-04-16,Primeira Liga,2021-22,Belenenses,Vizela,1,0,2,7,1,9,0,0
2022-04-17,Primeira Liga,2021-22,Sp Lisbon,Benfica,0,2,7,5,2,12,0,0
2022-04-18,Primeira Liga,2021-22,Estoril,Sp Braga,0,0,7,5,0,12,0,0
2022-04-22,Primeira Liga,2021-22,Vizela,Arouca,2,1,6,2,3,8,1,1
2022-04-23,Primeira Liga,2021-22,Portimonense,Moreirense,1,0,6,6,1,12,0,0
2022-04-23,Primeira Liga,2021-22,Benfica,Famalicao,0,0,8,5,0,13,0,0
2022-04-23,Primeira Liga,2021-22,Santa Clara,Maritimo,2,2,3,10,4,13,1,1
2022-04-23,Primeira Liga,2021-22,Gil Vicente,Pacos Ferreira,1,1,6,2,2,8,1,0
2022-04-24,Primeira Liga,2021-22,Tondela,Guimaraes,1,1,4,3,2,7,1,0
2022-04-24,Primeira Liga,2021-22,Estoril,Belenenses,2,2,2,8,4,10,1,1
2022-04-25,Primeira Liga,2021-22,Sp Braga,Porto,1,0,2,10,1,12,0,0
2022-04-25,Primeira Liga,2021-22,Boavista,Sp Lisbon,0,3,2,3,3,5,0,1
2022-04-29,Primeira Liga,2021-22,Famalicao,Estoril,3,1,7,3,4,10,1,1
2022-04-30,Primeira Liga,2021-22,Arouca,Portimonense,1,0,5,7,1,12,0,0
2022-04-30,Primeira Liga,2021-22,Maritimo,Benfica,0,1,5,6,1,11,0,0
2022-04-30,Primeira Liga,2021-22,Porto,Vizela,4,2,8,2,6,10,1,1
