fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,total_goles,total_corners,total_amarillas,total_rojas,ambos_marcan,over_2_5
2017-11-18,First Division A,2017-18,Eupen,Antwerp,0,1,4,3,0,5,0,0,1,7,5,0,0,0
2017-11-18,First Division A,2017-18,Kortrijk,St Truiden,3,2,6,10,3,3,1,0,5,16,6,1,1,1
2017-11-19,First Division A,2017-18,Lokeren,Gent,0,3,1,5,3,4,1,0,3,6,7,1,0,1
2017-11-19,First Division A,2017-18,Waregem,Genk,0,1,7,3,1,3,0,0,1,10,4,0,0,0
2017-11-19,First Division A,2017-18,Club Brugge,Waasland-Beveren,3,0,8,4,1,1,0,0,3,12,2,0,0,1
2017-11-24,First Division A,2017-18,Gent,Mouscron,3,1,4,4,1,3,0,0,4,8,4,0,1,1
2017-11-25,First Division A,2017-18,Antwerp,Mechelen,0,0,3,6,2,3,0,0,0,9,5,0,0,0
2017-11-25,First Division A,2017-18,Oostende,Eupen,1,0,8,5,2,1,0,0,1,13,3,0,0,0
2017-11-25,First Division A,2017-18,St Truiden,Lokeren,0,0,8,2,2,3,0,2,0,10,5,2,0,0
2017-11-25,First Division A,2017-18,Waasland-Beveren,Charleroi,0,2,6,4,1,3,0,1,2,10,4,1,0,0
2017-11-26,First Division A,2017-18,Anderlecht,Kortrijk,4,0,7,2,2,2,0,0,4,9,4,0,0,1
2017-11-26,First Division A,2017-18,Club Brugge,Waregem,3,2,11,1,3,3,0,0,5,12,6,0,1,1
2017-11-26,First Division A,2017-18,Genk,Standard,0,2,4,1,3,2,0,0,2,5,5,0,0,0
2017-12-01,First Division A,2017-18,Charleroi,Oostende,1,1,2,6,3,4,0,0,2,8,7,0,1,0
2017-12-02,First Division A,2017-18,Kortrijk,Waasland-Beveren,4,1,2,7,2,1,0,0,5,9,3,0,1,1
2017-12-02,First Division A,2017-18,Lokeren,Anderlecht,1,2,3,2,2,5,0,0,3,5,7,0,1,1
2017-12-02,First Division A,2017-18,Mechelen,Genk,3,2,3,6,2,3,0,0,5,9,5,0,1,1
2017-12-02,First Division A,2017-18,Mouscron,St Truiden,1,1,5,5,3,2,0,0,2,10,5,0,1,0
2017-12-03,First Division A,2017-18,Waregem,Gent,0,1,6,4,4,5,0,1,1,10,9,1,0,0
2017-12-03,First Division A,2017-18,Standard,Antwerp,1,1,4,4,2,1,0,0,2,8,3,0,1,0
2017-12-03,First Division A,2017-18,Eupen,Club Brugge,2,2,4,5,4,3,0,0,4,9,7,0,1,1
2017-12-08,First Division A,2017-18,Waasland-Beveren,Standard,3,1,4,6,1,2,0,0,4,10,3,0,1,1
2017-12-09,First Division A,2017-18,Antwerp,Mouscron,1,0,6,5,0,0,0,0,1,11,0,0,0,0
2017-12-09,First Division A,2017-18,Genk,Eupen,1,1,4,0,2,4,0,0,2,4,6,0,1,0
2017-12-09,First Division A,2017-18,Gent,Kortrijk,2,1,11,3,1,1,0,0,3,14,2,0,1,1
2017-12-09,First Division A,2017-18,Oostende,Mechelen,0,1,6,2,0,0,0,0,1,8,0,0,0,0
2017-12-10,First Division A,2017-18,Anderlecht,Charleroi,1,3,5,2,5,4,2,1,4,7,9,3,1,1
2017-12-10,First Division A,2017-18,Club Brugge,Lokeren,3,1,10,5,0,0,0,0,4,15,0,0,1,1
2017-12-10,First Division A,2017-18,St Truiden,Waregem,1,1,2,7,2,1,1,0,2,9,3,1,1,0
2017-12-15,First Division A,2017-18,Mouscron,Oostende,1,0,3,7,1,0,0,0,1,10,1,0,0,0
2017-12-16,First Division A,2017-18,Eupen,St Truiden,0,0,4,5,2,1,0,0,0,9,3,0,0,0
2017-12-16,First Division A,2017-18,Kortrijk,Mechelen,2,0,3,6,3,1,0,0,2,9,4,0,0,0
2017-12-16,First Division A,2017-18,Standard,Gent,0,0,8,7,4,6,0,0,0,15,10,0,0,0
