fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,total_goles,total_corners,ambos_marcan,over_2_5
2018-02-17,Bundesliga,2017-18,FC Koln,Hannover,1,1,5,4,2,9,1,0
2018-02-17,Bundesliga,2017-18,Freiburg,Werder Bremen,1,0,0,5,1,5,0,0
2018-02-17,Bundesliga,2017-18,Hamburg,Leverkusen,1,2,4,3,3,7,1,1
2018-02-18,Bundesliga,2017-18,Augsburg,Stuttgart,0,1,4,7,1,11,0,0
2018-02-18,Bundesliga,2017-18,M'gladbach,Dortmund,0,1,6,5,1,11,0,0
2018-02-19,Bundesliga,2017-18,Ein Frankfurt,RB Leipzig,2,1,7,5,3,12,1,1
2018-02-23,Bundesliga,2017-18,Mainz,Wolfsburg,1,1,2,3,2,5,1,0
2018-02-24,Bundesliga,2017-18,Werder Bremen,Hamburg,1,0,11,2,1,13,0,0
2018-02-24,Bundesliga,2017-18,Stuttgart,Ein Frankfurt,1,0,4,3,1,7,0,0
2018-02-24,Bundesliga,2017-18,Bayern Munich,Hertha,0,0,9,2,0,11,0,0
2018-02-24,Bundesliga,2017-18,Hannover,M'gladbach,0,1,10,6,1,16,0,0
2018-02-24,Bundesliga,2017-18,Hoffenheim,Freiburg,1,1,4,2,2,6,1,0
2018-02-25,Bundesliga,2017-18,Leverkusen,Schalke 04,0,2,7,3,2,10,0,0
2018-02-25,Bundesliga,2017-18,RB Leipzig,FC Koln,1,2,3,7,3,10,1,1
2018-02-26,Bundesliga,2017-18,Dortmund,Augsburg,1,1,3,3,2,6,1,0
2018-03-02,Bundesliga,2017-18,M'gladbach,Werder Bremen,2,2,5,6,4,11,1,1
2018-03-03,Bundesliga,2017-18,Wolfsburg,Leverkusen,1,2,3,2,3,5,1,1
2018-03-03,Bundesliga,2017-18,Schalke 04,Hertha,1,0,2,6,1,8,0,0
2018-03-03,Bundesliga,2017-18,RB Leipzig,Dortmund,1,1,2,3,2,5,1,0
2018-03-03,Bundesliga,2017-18,Hamburg,Mainz,0,0,11,1,0,12,0,0
2018-03-03,Bundesliga,2017-18,Augsburg,Hoffenheim,0,2,8,5,2,13,0,0
2018-03-03,Bundesliga,2017-18,Ein Frankfurt,Hannover,1,0,5,1,1,6,0,0
2018-03-04,Bundesliga,2017-18,FC Koln,Stuttgart,2,3,3,3,5,6,1,1
2018-03-04,Bundesliga,2017-18,Freiburg,Bayern Munich,0,4,4,5,4,9,0,1
2018-03-09,Bundesliga,2017-18,Mainz,Schalke 04,0,1,5,6,1,11,0,0
2018-03-10,Bundesliga,2017-18,Hoffenheim,Wolfsburg,3,0,11,4,3,15,0,1
2018-03-10,Bundesliga,2017-18,Leverkusen,M'gladbach,2,0,3,5,2,8,0,0
2018-03-10,Bundesliga,2017-18,Hertha,Freiburg,0,0,5,4,0,9,0,0
2018-03-10,Bundesliga,2017-18,Bayern Munich,Hamburg,6,0,11,1,6,12,0,1
2018-03-10,Bundesliga,2017-18,Hannover,Augsburg,1,3,3,6,4,9,1,1
2018-03-11,Bundesliga,2017-18,Dortmund,Ein Frankfurt,3,2,5,8,5,13,1,1
2018-03-11,Bundesliga,2017-18,Stuttgart,RB Leipzig,0,0,3,5,0,8,0,0
2018-03-12,Bundesliga,2017-18,Werder Bremen,FC Koln,3,1,7,3,4,10,1,1
2018-03-16,Bundesliga,2017-18,Freiburg,Stuttgart,1,2,1,3,3,4,1,1
2018-03-17,Bundesliga,2017-18,Augsburg,Werder Bremen,1,3,8,7,4,15,1,1
2018-03-17,Bundesliga,2017-18,Ein Frankfurt,Mainz,3,0,4,6,3,10,0,1
2018-03-17,Bundesliga,2017-18,Hamburg,Hertha,1,2,1,6,3,7,1,1
2018-03-17,Bundesliga,2017-18,M'gladbach,Hoffenheim,3,3,9,3,6,12,1,1
2018-03-17,Bundesliga,2017-18,Wolfsburg,Schalke 04,0,1,5,2,1,7,0,0
2018-03-18,Bundesliga,2017-18,Dortmund,Hannover,1,0,12,2,1,14,0,0
2018-03-18,Bundesliga,2017-18,FC Koln,Leverkusen,2,0,2,2,2,4,0,0
2018-03-18,Bundesliga,2017-18,RB Leipzig,Bayern Munich,2,1,3,6,3,9,1,1
2018-03-31,Bundesliga,2017-18,Stuttgart,Hamburg,1,1,3,7,2,10,1,0
2018-03-31,Bundesliga,2017-18,Schalke 04,Freiburg,2,0,2,2,2,4,0,0
2018-03-31,Bundesliga,2017-18,Leverkusen,Augsburg,0,0,5,1,0,6,0,0
2018-03-31,Bundesliga,2017-18,Hoffenheim,FC Koln,6,0,4,8,6,12,0,1
2018-03-31,Bundesliga,2017-18,Hannover,RB Leipzig,2,3,6,3,5,9,1,1
2018-03-31,Bundesliga,2017-18,Bayern Munich,Dortmund,6,0,2,1,6,3,0,1
2018-03-31,Bundesliga,2017-18,Hertha,Wolfsburg,0,0,4,5,0,9,0,0
2018-04-01,Bundesliga,2017-18,Mainz,M'gladbach,0,0,7,6,0,13,0,0
2018-04-01,Bundesliga,2017-18,Werder Bremen,Ein Frankfurt,2,1,6,3,3,9,1,1
2018-04-06,Bundesliga,2017-18,Hannover,Werder Bremen,2,1,4,2,3,6,1,1
2018-04-07,Bundesliga,2017-18,M'gladbach,Hertha,2,1,4,5,3,9,1,1
2018-04-07,Bundesliga,2017-18,Hamburg,Schalke 04,3,2,8,1,5,9,1,1
2018-04-07,Bundesliga,2017-18,FC Koln,Mainz,1,1,8,3,2,11,1,0
2018-04-07,Bundesliga,2017-18,Augsburg,Bayern Munich,1,4,1,6,5,7,1,1
2018-04-07,Bundesliga,2017-18,Freiburg,Wolfsburg,0,2,9,3,2,12,0,0
2018-04-08,Bundesliga,2017-18,Dortmund,Stuttgart,3,0,5,7,3,12,0,1
2018-04-08,Bundesliga,2017-18,Ein Frankfurt,Hoffenheim,1,1,8,3,2,11,1,0
2018-04-09,Bundesliga,2017-18,RB Leipzig,Leverkusen,1,4,8,9,5,17,1,1
2018-04-13,Bundesliga,2017-18,Wolfsburg,Augsburg,0,0,7,5,0,12,0,0
2018-04-14,Bundesliga,2017-18,Stuttgart,Hannover,1,1,10,4,2,14,1,0
2018-04-14,Bundesliga,2017-18,Leverkusen,Ein Frankfurt,4,1,2,2,5,4,1,1
2018-04-14,Bundesliga,2017-18,Hoffenheim,Hamburg,2,0,7,8,2,15,0,0
2018-04-14,Bundesliga,2017-18,Bayern Munich,M'gladbach,5,1,6,0,6,6,1,1
2018-04-14,Bundesliga,2017-18,Hertha,FC Koln,2,1,6,8,3,14,1,1
2018-04-15,Bundesliga,2017-18,Schalke 04,Dortmund,2,0,4,6,2,10,0,0
2018-04-15,Bundesliga,2017-18,Werder Bremen,RB Leipzig,1,1,5,2,2,7,1,0
2018-04-16,Bundesliga,2017-18,Mainz,Freiburg,2,0,4,4,2,8,0,0
2018-04-20,Bundesliga,2017-18,M'gladbach,Wolfsburg,3,0,8,5,3,13,0,1
2018-04-21,Bundesliga,2017-18,Dortmund,Leverkusen,4,0,7,6,4,13,0,1
2018-04-21,Bundesliga,2017-18,Ein Frankfurt,Hertha,0,3,5,0,3,5,0,1
2018-04-21,Bundesliga,2017-18,Hannover,Bayern Munich,0,3,2,7,3,9,0,1
2018-04-21,Bundesliga,2017-18,RB Leipzig,Hoffenheim,2,5,8,4,7,12,1,1
2018-04-21,Bundesliga,2017-18,Stuttgart,Werder Bremen,2,0,3,5,2,8,0,0
2018-04-21,Bundesliga,2017-18,Hamburg,Freiburg,1,0,10,4,1,14,0,0
2018-04-22,Bundesliga,2017-18,Augsburg,Mainz,2,0,4,5,2,9,0,0
2018-04-22,Bundesliga,2017-18,FC Koln,Schalke 04,2,2,5,7,4,12,1,1
2018-04-27,Bundesliga,2017-18,Hoffenheim,Hannover,3,1,7,4,4,11,1,1
2018-04-28,Bundesliga,2017-18,Leverkusen,Stuttgart,0,1,6,2,1,8,0,0
2018-04-28,Bundesliga,2017-18,Schalke 04,M'gladbach,1,1,1,1,2,2,1,0
2018-04-28,Bundesliga,2017-18,Wolfsburg,Hamburg,1,3,2,6,4,8,1,1
